,电影名称,电影网址链接,电影迅雷下载链接
1527,2012年喜剧《天使的一份/折翼天使》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121114/40289.html,ftp://dygod2:dygod2@d393.dygod.org:9025/[电影天堂-www.dy2018.net].天使的一份.720p.BD中英双字幕.rmvb
1528,2012年动作大片《敢死队2》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121112/40260.html,ftp://dygod1:dygod1@d303.dydytt.com:9018/[电影天堂-www.dy2018.net].敢死队2.720p.BD中英双字幕.rmvb
1529,2012年剧情音乐《舞出我人生4》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121112/40261.html,ftp://dygod2:dygod2@d393.dygod.org:9024/[电影天堂-www.dy2018.net].舞出我人生4.720p.BD中英双字幕.rmvb
1530,2012年最新《全面回忆/拦截记忆码》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121111/40251.html,ftp://dygod1:dygod1@d303.dydytt.com:9017/[电影天堂-www.dy2018.net].全面回忆.720p.BD中英双字幕.rmvb
1531,2011年剧情《被爱的人/缘分春色》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121111/40250.html,ftp://dygod1:dygod1@d311.dydytt.com:8010/[电影天堂www.dy2018.net].被爱的人.720p.BD中文字幕.mkv
1532,2012年喜剧《泰迪熊/贱熊30》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121109/40220.html,ftp://dygod1:dygod1@d311.dydytt.com:8009/[电影天堂www.dy2018.net].泰迪熊.720p.BD中英双字幕.rmvb
1533,加长完整版《痞子英雄之全面开战》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121109/40219.html,ftp://dygod1:dygod1@d303.dydytt.com:9016/[电影天堂-www.dy2018.net].痞子英雄之全面开战(加长完整版).720p.BD国语中字.rmvb
1534,2012年幻想动画《小叮当：羽翼之迷》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121108/40207.html,ftp://dygod2:dygod2@d393.dygod.org:9022/[电影天堂-www.dy2018.net].小叮当：羽翼之谜.720p.BD中英双字幕.mkv
1535,桂纶镁2012年最新《女朋友?男朋友》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121108/40206.html,ftp://dygod1:dygod1@d311.dydytt.com:8008/[电影天堂www.dy2018.net].女朋友男朋友.720p.HD国语中字.rmvb
1536,2012年最新《野蛮人/偷天毒犯》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121107/40195.html,ftp://dygod1:dygod1@d303.dydytt.com:9015/[电影天堂-www.dy2018.net].野蛮人.720p.BD中英双字幕.rmvb
1537,十一月经典美国动作奇幻片《霍比特人1:意外之旅》BD双语双字修复版",https://www.dy2018.com//html/gndy/dyzz/20130117/41161.html,ftp://4:4@dx.dl1234.com:8006/霍比特人1意外之旅BD双语双字修复版[电影天堂www.dy2018.com].mkv
1538,周润发/刘亦菲2012年最新《铜雀台》1024x576.HD中字",https://www.dy2018.com//html/gndy/dyzz/20121106/40182.html,ftp://dygod1:dygod1@d303.dydytt.com:9014/[电影天堂-www.dy2018.net].铜雀台.1024x576.HD中文字幕.rmvb
1539,2012年最新恐怖《贞子》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121106/40181.html,ftp://dygod1:dygod1@d311.dydytt.com:8007/[电影天堂www.dy2018.net].贞子.720p.BD中文字幕.rmvb
1540,2012年科幻喜剧《新邻里联防》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121105/40166.html,ftp://dygod2:dygod2@d393.dygod.org:9021/[电影天堂-www.dy2018.net].新邻里联防.720p.BD中英双字幕.rmvb
1541,2012年动作《盗贼同盟/盗贼联盟》720p.HD中字",https://www.dy2018.com//html/gndy/dyzz/20121105/40165.html,ftp://dygod1:dygod1@d311.dydytt.com:8006/[电影天堂www.dy2018.net].盗贼同盟.1024x576.HD中文字幕.rmvb
1542,2012年科幻恐怖《24号储藏室》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121104/40158.html,ftp://dygod1:dygod1@d303.dydytt.com:9013/[电影天堂-www.dy2018.net].24号储藏室.720p.BD中英双字幕.rmvb
1543,2012年奇幻动画《勇敢传说》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121103/40145.html,ftp://dygod1:dygod1@d303.dydytt.com:9012/[电影天堂-www.dy2018.net].勇敢传说.720p.BD中英双字幕.rmvb
1544,陈凯歌作品/高圆圆/姚晨《搜索》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121103/40144.html,ftp://dygod1:dygod1@d311.dydytt.com:8005/[电影天堂www.dy2018.net].搜索.720p.BD国语中字.rmvb
1545,2012年最新《非常营救》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121103/40143.html,ftp://dygod2:dygod2@d393.dygod.org:9020/[电影天堂-www.dy2018.net].非常营救.720p.HD国语中字.rmvb
1546,2012年动画《摩尔庄园2海妖宝藏》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121102/40128.html,ftp://dygod2:dygod2@d393.dygod.org:9019/[电影天堂-www.dy2018.net].摩尔庄园2海妖宝藏.720p.HD国语中字.rmvb
1547,范冰冰/霍思燕2012年悬疑《二次曝光》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121101/40119.html,ftp://dygod1:dygod1@d303.dydytt.com:9011/[电影天堂-www.dy2018.net].二次曝光.720p.HD国语中字.rmvb
1548,2012年动作《猛虎英雄传/代号猛虎行动》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121101/40118.html,ftp://dygod1:dygod1@d311.dydytt.com:8004/[电影天堂www.dy2018.net].猛虎英雄传.720p.BD中英双字幕.mkv
1549,2012年剧情《大都市/堕落迷城》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121031/40102.html,ftp://dygod2:dygod2@d393.dygod.org:9018/[电影天堂-www.dy2018.net].大都市.720p.BD中英双字幕.mkv
1550,2012年恐怖《切尔诺贝利日记》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121031/40101.html,ftp://dygod1:dygod1@d068.dygod.org:1154/[电影天堂-www.dy2018.net].切尔诺贝利日记.720p.BD中英双字幕.rmvb
1551,2012年动作喜剧《河东狮吼2》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20121029/40076.html,ftp://dygod2:dygod2@d393.dygod.org:9017/[电影天堂-www.dy2018.net].河东狮吼2.720p.BD国粤双语中字.mkv
1552,2012年最新喜剧《安全没有保障》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121029/40075.html,ftp://dygod1:dygod1@d068.dygod.org:1153/[电影天堂-www.dy2018.net].安全没有保障.720p.BD中英双字幕.rmvb
1553,2012年历史剧情大片《白鹿原》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121029/40077.html,ftp://dygod1:dygod1@d303.dydytt.com:9009/[电影天堂-www.dy2018.net].白鹿原.720p.HD国语中字.rmvb
1554,布鲁斯?威利斯2012年动作《以火攻火》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121027/40050.html,ftp://dygod1:dygod1@d303.dydytt.com:9008/[电影天堂-www.dy2018.net].以火攻火.720p.BD中英双字幕.mkv
1555,2012年最新《倾听：张靓颖-现场专辑》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121027/40049.html,ftp://dygod2:dygod2@d393.dygod.org:9016/[电影天堂-www.dy2018.net].倾听：张靓颖-现场专辑.720p.BD国语中字.mkv
1556,2012年动作大片《超凡蜘蛛侠/蜘蛛侠4》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121026/40035.html,ftp://dygod1:dygod1@d303.dydytt.com:9007/[电影天堂-www.dy2018.net].超凡蜘蛛侠.720p.BD中英双字幕.mkv
1557,尼古拉斯?凯奇2012年动作《被窃之物》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121026/40034.html,ftp://dygod2:dygod2@d393.dygod.org:9015/[电影天堂-www.dy2018.net].被窃之物.720p.BD中英双字幕.mkv
1558,2012年最新恐怖《致命弯道5》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121026/40033.html,ftp://dygod1:dygod1@d068.dygod.org:1152/[电影天堂-www.dy2018.net].致命弯道5.720p.BD中英双字幕.mkv
1559,2012年爱情喜剧《恋恋书中人》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121025/40020.html,ftp://dygod2:dygod2@d393.dygod.org:9014/[电影天堂-www.dy2018.net].恋恋书中人.720p.BD中英双字幕.rmvb
1560,2012年最新喜剧《政坛混战》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121025/40019.html,ftp://dygod1:dygod1@d068.dygod.org:1151/[电影天堂-www.dy2018.net].政坛混战.720p.BD中英双字幕.rmvb
1561,2012年喜剧《纽约两日游》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121023/39991.html,ftp://dygod1:dygod1@d068.dygod.org:1150/[电影天堂-www.dy2018.net].纽约两日游.720p.BD中英双字幕.rmvb
1562,2012年最新喜剧《不忠者/偷情大丈夫》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121022/39979.html,ftp://dygod1:dygod1@d303.dydytt.com:9005/[电影天堂-www.dy2018.net].不忠者.720p.BD中文字幕.rmvb
1563,2012年恐怖《切除/开膛少女的异想世界》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121022/39980.html,ftp://dygod2:dygod2@d393.dygod.org:9011/[电影天堂-www.dy2018.net].切除.720p.BD中英双字幕.rmvb
1564,2011年动画喜剧《亚瑟?圣诞》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121021/39965.html,ftp://dygod1:dygod1@d068.dygod.org:1149/[电影天堂-www.dy2018.net].亚瑟?圣诞.720p.BD中英双字幕.mkv
1565,2012年最新《残梦/双生花》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121021/39964.html,ftp://dygod2:dygod2@d393.dygod.org:9010/[电影天堂-www.dy2018.net].残梦.720p.HD国语中字.rmvb
1566,2012年动作大片《超凡蜘蛛侠/蜘蛛侠4》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20121020/39948.html,ftp://dygod2:dygod2@d393.dygod.org:9009/[电影天堂-www.dy2018.net].超凡蜘蛛侠DVD中英双字幕.rmvb
1567,2012年最新《奇异恐惧/对一切的美妙恐惧》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121020/39947.html,ftp://dygod1:dygod1@d303.dydytt.com:9004/[电影天堂-www.dy2018.net].奇异恐惧.720p.BD中英双字幕.mkv
1568,2011年惊悚喜剧《杀手乔》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121019/39936.html,ftp://dygod2:dygod2@d393.dygod.org:9008/[电影天堂-www.dy2018.net].杀手乔.720p.BD中英双字幕.rmvb
1569,杨幂/刘恺威/周秀娜2012年喜剧《HOLD住爱》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121019/39935.html,ftp://dygod1:dygod1@d068.dygod.org:1148/[电影天堂-www.dy2018.net].HOLD住爱.720p.HD国语中字.mkv
1570,2012年喜剧/伍迪?艾伦《爱在罗马》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121018/39921.html,ftp://dygod1:dygod1@d303.dydytt.com:9003/[电影天堂-www.dy2018.net].爱在罗马.720p.BD中文字幕.rmvb
1571,赵雨菲2012年爱情《初恋浅规则/相信爱》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121017/39904.html,ftp://dygod1:dygod1@d068.dygod.org:1147/[电影天堂-www.dy2018.net].初恋浅规则.720p.HD国语中字.rmvb
1572,王喜/萧蔷/柳岩2012年喜剧《哭笑不得》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121016/39890.html,ftp://dygod1:dygod1@d303.dydytt.com:8057/[电影天堂-www.dytt8.net].哭笑不得.720p.HD国语中字.rmvb
1573,2012年动作《大武当之天地密码》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20121016/39889.html,ftp://dygod2:dygod2@d393.dygod.org:9006/[电影天堂-www.dy2018.net].大武当之天地密码.720p.BD国粤双语中字.mkv
1574,2012年喜剧《魔力麦克/光猪舞壮士》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121015/39874.html,ftp://dygod1:dygod1@d311.dydytt.com:7141/[电影天堂www.dy2018.net].魔力迈克.720p.BD中英双字幕.rmvb
1575,尚格?云顿2012年动作《六颗子弹》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121015/39873.html,ftp://dygod1:dygod1@d303.dydytt.com:8056/[电影天堂-www.dy2018.net].六颗子弹.720p.BD中英双字幕.rmvb
1576,2012年恐怖动作《吸血鬼猎人林肯》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121015/39872.html,ftp://dygod1:dygod1@d068.dygod.org:1146/[电影天堂-www.dy2018.net].吸血鬼猎人林肯.720p.BD中英双字幕.rmvb
1577,2012年最新《冰河世纪4》720p.英国粤三语.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121014/39860.html,ftp://dygod2:dygod2@d393.dygod.org:9005/[电影天堂-www.dy2018.net].冰河世纪4.720p.英国粤三语.BD中英双字幕.mkv
1578,2012年梁朝伟/周迅《听风者》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20121014/39858.html,ftp://dygod1:dygod1@d311.dydytt.com:7140/[电影天堂www.dy2018.net].听风者.720p.BD国粤双语中字.mkv
1579,2012年科幻爱情喜剧《末日情缘》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121013/39839.html,ftp://dygod1:dygod1@d068.dygod.org:1145/[电影天堂-www.dy2018.net].末日情缘.720p.BD中英双字幕.rmvb
1580,刘青云/谢霆锋2012年动作《消失的子弹》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121013/39838.html,ftp://dygod1:dygod1@d303.dydytt.com:8055/[电影天堂-www.dy2018.net].消失的子弹.720p.HD国语中字.rmvb
1581,2012年最新动作《叛谍追击》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121012/39826.html,ftp://dygod2:dygod2@d393.dygod.org:9004/[电影天堂-www.dy2018.net].叛谍追击.720p.BD中文字幕.rmvb
1582,2012年科幻剧情《人类灭亡报告书》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20121011/39810.html,ftp://dygod1:dygod1@d311.dydytt.com:7139/[电影天堂www.dy2018.net].人类灭亡报告书.720p.BD中文字幕.rmvb
1583,黄晓明/张歆艺2012年剧情《匹夫》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121011/39809.html,ftp://dygod1:dygod1@d068.dygod.org:1144/[电影天堂-www.dy2018.net].匹夫.720p.HD国语中字.rmvb
1584,让?雷诺2012年喜剧《3星大厨》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121010/39793.html,ftp://dygod1:dygod1@d303.dydytt.com:8053/[电影天堂-www.dy2018.net].3星大厨.720p.BD中英双字幕.rmvb
1585,亚当?桑德勒2012年喜剧《爸爸的好儿子》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121009/39777.html,ftp://dygod1:dygod1@d311.dydytt.com:7138/[电影天堂www.dy2018.net].爸爸的好儿子.720p.BD中英双字幕.rmvb
1586,喻恩泰/戚薇2012年喜剧《做次有钱人》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121009/39778.html,ftp://dygod1:dygod1@d138.dygod.org:8049/[电影天堂-www.dy2018.net].做次有钱人.720p.BD国语中字.rmvb
1587,吴镇宇/林雪2012年喜剧《请叫我英雄》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121008/39769.html,ftp://dygod1:dygod1@d311.dydytt.com:7137/[电影天堂www.dy2018.net].请叫我英雄.720p.HD国语中字.rmvb
1588,明星阵容2012年喜剧《摇滚年代》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121008/39768.html,ftp://dygod1:dygod1@d303.dydytt.com:8052/[电影天堂-www.dy2018.net].摇滚年代.720p.BD中英双字幕.rmvb
1589,陈嘉桦2012年喜剧《女孩坏坏》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121007/39755.html,ftp://dygod1:dygod1@d315.dydytt.com:9067/[电影天堂www.dy2018.net].女孩坏坏.720p.BD国语中字.rmvb
1590,2012年动作大片《敢死队2》1024x576.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121007/39756.html,ftp://dygod1:dygod1@d303.dydytt.com:8051/[电影天堂-www.dy2018.net].敢死队2.1024x576.BD中英双字幕.rmvb
1591,2012年动画喜剧《马达加斯加3》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20121006/39738.html,ftp://dygod1:dygod1@d311.dydytt.com:7136/[电影天堂www.dy2018.net].马达加斯加3.720p.BD中英双字幕.rmvb
1592,梁朝伟/周迅2012年悬疑《听风者》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20121006/39737.html,ftp://dygod1:dygod1@d068.dygod.org:1143/[电影天堂www.dy2018.net].听风者.720p.HD国语中字.rmvb
1593,2012最新动作《叛谍追击/叛谍杀机》DVD.中字",https://www.dy2018.com//html/gndy/dyzz/20121004/39709.html,ftp://dygod1:dygod1@d303.dydytt.com:1071/[电影天堂www.dytt8.net].叛谍追击.rmvb
1594,2012年最新《蝙蝠侠：黑暗骑士归来(上)》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120929/39631.html,ftp://dygod1:dygod1@d303.dydytt.com:8039/[电影天堂-www.dy2018.net].蝙蝠侠：黑暗骑士归来(上).720p.BD中英双字幕.rmvb
1595,2011年爱情《再见初恋/青春之爱》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120929/39630.html,ftp://dygod1:dygod1@d138.dygod.org:7101/[电影天堂-www.dy2018.net].再见初恋.720p.BD中英双字幕.rmvb
1596,2012年容祖儿/胡歌《华丽之后》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120928/39621.html,ftp://dygod1:dygod1@d068.dygod.org:1140/[电影天堂www.dy2018.net].华丽之后.720p.HD国语中字.rmvb
1597,徐峥/林鹏2012年喜剧《搞定岳父大人》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120927/39605.html,ftp://dygod1:dygod1@d303.dydytt.com:8038/[电影天堂-www.dy2018.net].搞定岳父大人.720p.HD国语中字.rmvb
1598,2012年最新《梦工厂动画明星惊魂夜特辑》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120927/39604.html,ftp://dygod3:dygod3@d311.dydytt.com:7129/[电影天堂www.dy2018.net].720p.BD中英双字幕.Monsters.vs.Aliens.Mutant.Pumpkins.from.Outer.Space.rmvb
1599,2012年纪录片《日本列岛-美丽生灵物语》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120926/39590.html,ftp://dygod3:dygod3@d311.dydytt.com:7128/[电影天堂www.dy2018.net].日本列岛-美丽生灵物语.720p.BD中文字幕.rmvb
1600,2012年剧情《天上掉下个姐姐》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120923/39556.html,ftp://dygod1:dygod1@d315.dydytt.com:9062/[电影天堂www.dy2018.net].天上掉下个姐姐.720p.BD中英双字幕.rmvb
1601,2012年高分《月亮升起之王国》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120922/39543.html,ftp://dygod3:dygod3@d311.dydytt.com:7126/[电影天堂www.dy2018.net].月亮升起之王国.720p.BD中英双字幕.rmvb
1602,2011年动画喜剧《兔侠传奇》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120922/39542.html,ftp://dygod1:dygod1@d068.dygod.org:1137/[电影天堂www.dy2018.net].兔侠传奇.720p.BD粤语中字.rmvb
1603,九月经典美国R级喜剧《宿醉1-3》三部全集BD中英双字",https://www.dy2018.com//html/gndy/dyzz/20130921/91856.html,ftp://10:10@dx.dl1234.com:8006/宿醉1BD中英双字[电影天堂www.dy2018.com].mkv
1604,2012年惊悚恐怖《红灯/异能感应》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120921/39531.html,ftp://dygod1:dygod1@d315.dydytt.com:9061/[电影天堂www.dy2018.net].红灯.720p.BD中英双字幕.rmvb
1605,2012年科幻《普罗米修斯/异形前传》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120921/39530.html,ftp://dygod1:dygod1@d303.dydytt.com:8035/[电影天堂-www.dy2018.net].普罗米修斯.720p.BD中英双字幕.rmvb
1606,2012年恐怖动作《生化危机：诅咒》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120920/39516.html,ftp://dygod1:dygod1@d315.dydytt.com:9060/[电影天堂www.dy2018.net].生化危机：诅咒.720p.BD中英双字幕.rmvb
1607,2012年恐怖纪录电影《?y》720p.BD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20120920/39515.html,ftp://dygod1:dygod1@d068.dygod.org:1136/[电影天堂www.dy2018.net].The.Cases.720p.BD中文字幕.rmvb
1608,2012年动作喜剧《河东狮吼2》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120920/39514.html,ftp://dygod3:dygod3@d311.dydytt.com:7125/[电影天堂www.dy2018.net].河东狮吼2.720p.HD国语中字.rmvb
1609,2012年动作剧情《街头之王》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120919/39505.html,ftp://dygod3:dygod3@d311.dydytt.com:7124/[电影天堂www.dy2018.net].街头之王.720p.HD国语中字.rmvb
1610,2012年科幻剧情《机器人大爷》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120919/39504.html,ftp://dygod1:dygod1@d303.dydytt.com:8034/[电影天堂-www.dy2018.net].机器人大爷.720p.BD中文字幕.rmvb
1611,2012年恐怖动作《大海啸之鲨口逃生》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120918/39498.html,ftp://dygod1:dygod1@d068.dygod.org:1135/[电影天堂www.dy2018.net].大海啸之鲨口逃生.720p.BD中英双字幕.rmvb
1612,2012年高分战争动作大片《征服1453》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120918/39497.html,ftp://dygod1:dygod1@d315.dydytt.com:1053/[电影天堂www.dy2018.net].征服1453.720p.BD中文字幕.rmvb
1613,九月经典前苏联战争谍战剧集《春天的十七个瞬间》全集TV高清版",https://www.dy2018.com//html/gndy/dyzz/20130917/91839.html,ftp://cst:cst@da.dl1234.com:8006/春天的十七个瞬间第01集TV版高清[电影天堂www.dy2018.com].rmvb
1614,2012年神秘惊悚《高个夜魔》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120917/39487.html,ftp://dygod1:dygod1@d303.dydytt.com:8033/[电影天堂-www.dy2018.net].高个夜魔.720p.BD中英双字幕.rmvb
1615,2012年喜剧《像男人一样思考》1024x576.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120915/39458.html,ftp://dygod3:dygod3@d311.dydytt.com:7122/[电影天堂www.dy2018.net].像男人一样思考.1024x576.BD中英双字幕.rmvb
1616,2012年惊悚动作《白昼冷光》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120915/39459.html,ftp://dygod1:dygod1@d303.dydytt.com:8032/[电影天堂www.dy2018.net].白昼冷光.720p.BD中英双字幕.rmvb
1617,陈建斌2012年剧情《人山人海》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120914/39447.html,ftp://dygod1:dygod1@d315.dydytt.com:9058/[电影天堂www.dy2018.net].人山人海.720p.HD国语中字.rmvb
1618,摩根?弗里曼2012年喜剧《贝拉的魔法》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120914/39446.html,ftp://dygod1:dygod1@d068.dygod.org:1133/[电影天堂www.dy2018.net].贝拉的魔法.720p.BD中英双字幕.rmvb
1619,2012年奇幻《画皮Ⅱ/画皮2》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120913/39436.html,ftp://dygod1:dygod1@d303.dydytt.com:8031/[电影天堂www.dy2018.net].画皮Ⅱ.720p.BD国语中字.rmvb
1620,2012年精彩纪录片《舌尖上的中国》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120912/39428.html,ftp://dygod3:dygod3@d311.dydytt.com:7121/[电影天堂www.dy2018.net].舌尖上的中国（第一集）.720p.HD国语中字.rmvb
1621,2012年最新科幻《普罗米修斯/异形前传》DVD中英双字",https://www.dy2018.com//html/gndy/dyzz/20120911/39417.html,ftp://dygod1:dygod1@d315.dydytt.com:9056/[电影天堂www.dy2018.net].普罗米修斯DVD中英双字幕.rmvb
1622,2012年最新《幸福的面包/幸福面包》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120911/39416.html,ftp://dygod1:dygod1@d303.dydytt.com:8030/[电影天堂www.dy2018.net].幸福的面包.720p.BD中文字幕.rmvb
1623,2012年最新《纽约客@上海》720p.HD国语中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120910/39406.html,ftp://dygod3:dygod3@d311.dydytt.com:7120/[电影天堂www.dy2018.net].纽约客@上海.720p.HD中英双字幕.rmvb
1624,2012年最新《画皮Ⅱ/画皮2》720p.HD国语中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120910/39405.html,ftp://dygod1:dygod1@d068.dygod.org:1131/[电影天堂www.dy2018.net].画皮Ⅱ.720p.HD国语中英双字幕.rmvb
1625,2012年喜剧《美版母女情深》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120908/39377.html,ftp://dygod3:dygod3@d311.dydytt.com:7119/[电影天堂www.dy2018.net].美版母女情深.720p.BD中英双字幕.rmvb
1626,2012年最新《火车/救命/拯救》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120908/39376.html,ftp://dygod1:dygod1@d068.dygod.org:1130/[电影天堂www.dy2018.net].火车.720p.BD中文字幕.rmvb
1627,2012年最新科幻动作《黑衣人3》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120907/39370.html,ftp://dygod1:dygod1@d303.dydytt.com:8028/[电影天堂www.dy2018.net].黑衣人3.720p.BD中英双字幕.rmvb
1628,2012年动画喜剧《猪猪侠之???逦；?》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20120907/39369.html,ftp://dygod1:dygod1@d315.dydytt.com:9054/[电影天堂www.dy2018.net].猪猪侠之窘窘危机.720p.HD国语中字.rmvb
1629,1984年宫崎骏经典动画《风之谷》国日双语中字",https://www.dy2018.com//i/91875.html,ftp://i:i@ds.dl1234.com:8006/风之谷BD国日双语中字[电影天堂www.dy2018.com].mkv
1630,约翰尼?德普2012年最新《黑影/暗影》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20120905/39350.html,ftp://dygod3:dygod3@d311.dydytt.com:7118/[电影天堂www.dy2018.net].黑影.720p.BD中英双字幕.rmvb
1631,2012年最新《高校痞子田中》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120905/39349.html,ftp://dygod1:dygod1@d315.dydytt.com:9053/[电影天堂www.dy2018.net].高校痞子田中.720p.BD中文字幕.rmvb
1632,2012年最新《剧场版新参者：麒麟之翼》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20120904/39338.html,ftp://dygod1:dygod1@d303.dydytt.com:8027/[电影天堂www.dy2018.net].剧场版新参者：麒麟之翼.720p.BD中文字幕.rmvb
